0.00, 1, 0, 0, 0, 0, 0.0
4.09, 15.0, 0.02752995491027832, 800.0, 1300.0, 0, 0.0
 
4.10, 15.0, 0.026239871978759766, 500.0, 1300.0, 0, 0.0
 
4.12, 15.0, 0.02751898765563965, 500.0, 1400.0, 0, 192.0
 
4.13, 15.0, 0.02633810043334961, 800.0, 1300.0, 0, 0.0
 
4.14, 15.0, 0.027667999267578125, 600.0, 1500.0, 0, 0.0
 
4.16, 15.0, 0.02795696258544922, 600.0, 900.0, 0, 256.0
 
4.17, 15.0, 0.033068180084228516, 600.0, 1300.0, 0, 0.0
 
4.18, 15.0, 0.03034496307373047, 500.0, 1400.0, 0, 0.0
 
4.19, 15.0, 0.028495073318481445, 800.0, 1000.0, 0, 0.0
 
4.20, 15.0, 0.028413772583007812, 600.0, 1300.0, 0, 64.0
 
4.21, 15.0, 0.02564406394958496, 600.0, 1400.0, 0, 0.0
 
4.23, 15.0, 0.0260012149810791, 600.0, 1400.0, 0, 1064.0
 
4.24, 15.0, 0.03018498420715332, 700.0, 1000.0, 0, 3128.0
 
4.25, 15.0, 0.028774738311767578, 500.0, 1400.0, 0, 0.0
 
4.26, 15.0, 0.03296518325805664, 600.0, 1200.0, 0, 64.0
 
4.27, 15.0, 0.029315948486328125, 800.0, 1100.0, 0, 0.0
 
4.29, 15.0, 0.02956867218017578, 800.0, 1400.0, 0, 0.0
 
4.30, 15.0, 0.026519060134887695, 500.0, 1500.0, 0, 64.0
 
4.31, 15.0, 0.02928614616394043, 800.0, 1300.0, 0, 64.0
 
4.32, 15.0, 0.03111100196838379, 600.0, 1200.0, 0, 64.0
 
4.33, 15.0, 0.02663111686706543, 900.0, 1400.0, 0, 0.0
 
4.34, 15.0, 0.02548694610595703, 300.0, 1300.0, 0, 1000.0
 
4.36, 15.0, 0.0299990177154541, 700.0, 600.0, 0, 1256.0
 
4.37, 15.0, 0.028352975845336914, 300.0, 1400.0, 0, 64.0
 
4.38, 15.0, 0.025655031204223633, 900.0, 1500.0, 0, 2064.0
 
4.39, 15.0, 0.031282901763916016, 400.0, 1000.0, 0, 64.0
 
4.40, 15.0, 0.0254061222076416, 700.0, 1500.0, 0, 1064.0
 
4.41, 15.0, 0.029242992401123047, 700.0, 1500.0, 0, 64.0
 
4.42, 15.0, 0.0329279899597168, 700.0, 800.0, 0, 0.0
 
4.44, 15.0, 0.031513214111328125, 400.0, 1300.0, 0, 2064.0
 
4.45, 15.0, 0.030997753143310547, 800.0, 1200.0, 0, 64.0
 
4.46, 15.0, 0.0323178768157959, 500.0, 1100.0, 0, 0.0
 
4.47, 15.0, 0.029393911361694336, 600.0, 1000.0, 0, 1256.0
 
4.49, 15.0, 0.030147075653076172, 700.0, 1500.0, 0, 0.0
 
4.50, 15.0, 0.028706073760986328, 900.0, 1100.0, 0, 0.0
 
4.51, 15.0, 0.029587268829345703, 900.0, 1100.0, 0, 0.0
 
4.52, 15.0, 0.030632972717285156, 600.0, 1400.0, 0, 1000.0
 
4.54, 15.0, 0.02949810028076172, 700.0, 1400.0, 0, 64.0
 
4.55, 15.0, 0.026817798614501953, 500.0, 1000.0, 0, 0.0
 
4.56, 15.0, 0.03242993354797363, 700.0, 1000.0, 0, 0.0
 
4.57, 15.0, 0.030703067779541016, 700.0, 1500.0, 0, 2064.0
 
4.58, 15.0, 0.027239084243774414, 700.0, 1400.0, 0, 1064.0
 
4.60, 15.0, 0.030892133712768555, 700.0, 1000.0, 0, 128.0
 
4.61, 15.0, 0.025831937789916992, 900.0, 1300.0, 0, 2064.0
 
4.62, 15.0, 0.031928062438964844, 300.0, 900.0, 0, 0.0
 
4.63, 15.0, 0.03161978721618652, 800.0, 1400.0, 0, 1000.0
 
4.64, 15.0, 0.030032873153686523, 700.0, 1300.0, 0, 0.0
 
4.66, 15.0, 0.029197216033935547, 600.0, 1500.0, 0, 0.0
 
4.67, 15.0, 0.025617122650146484, 900.0, 1400.0, 0, 1256.0
 
4.68, 15.0, 0.02977585792541504, 300.0, 900.0, 0, 0.0
 
4.69, 15.0, 0.027489662170410156, 600.0, 1300.0, 0, 2064.0
 
4.70, 15.0, 0.039732933044433594, 600.0, 1000.0, 0, 0.0
 
4.72, 15.0, 0.030510902404785156, 400.0, 1400.0, 0, 1000.0
 
4.73, 15.0, 0.030478715896606445, 800.0, 1500.0, 0, 0.0
 
4.74, 15.0, 0.028093338012695312, 600.0, 900.0, 0, 0.0
 
4.75, 15.0, 0.02861809730529785, 600.0, 1300.0, 0, 1064.0
 
4.76, 15.0, 0.02832794189453125, 700.0, 1500.0, 0, 128.0
 
4.78, 15.0, 0.025363922119140625, 800.0, 1100.0, 0, 0.0
 
4.79, 15.0, 0.024834632873535156, 600.0, 1600.0, 0, 0.0
 
4.80, 15.0, 0.027931928634643555, 700.0, 1300.0, 0, 64.0
 
4.81, 15.0, 0.026444196701049805, 600.0, 1000.0, 0, 0.0
 
4.82, 15.0, 0.027824878692626953, 500.0, 1100.0, 0, 1000.0
 
4.83, 15.0, 0.02654886245727539, 700.0, 1400.0, 0, 2000.0
 
4.84, 15.0, 0.030297040939331055, 500.0, 1000.0, 0, 0.0
 
4.85, 15.0, 0.03120899200439453, 600.0, 1300.0, 0, 0.0
 
4.86, 15.0, 0.02963089942932129, 800.0, 1200.0, 0, 64.0
 
4.88, 15.0, 0.027065038681030273, 500.0, 1400.0, 0, 1064.0
 
4.89, 15.0, 0.027164936065673828, 800.0, 1200.0, 0, 1000.0
 
4.90, 15.0, 0.0275728702545166, 400.0, 1400.0, 0, 1000.0
 
4.91, 15.0, 0.028192996978759766, 900.0, 1300.0, 0, 1128.0
 
4.92, 15.0, 0.029408931732177734, 900.0, 1400.0, 0, 0.0
 
4.93, 15.0, 0.028928041458129883, 600.0, 1300.0, 0, 1064.0
 
4.94, 15.0, 0.027495861053466797, 800.0, 1300.0, 0, 0.0
 
4.96, 15.0, 0.026337862014770508, 500.0, 1300.0, 0, 0.0
 
4.97, 15.0, 0.02641892433166504, 900.0, 1400.0, 0, 0.0
 
4.98, 15.0, 0.029686927795410156, 400.0, 1400.0, 0, 0.0
 
4.99, 15.0, 0.02755117416381836, 800.0, 1100.0, 0, 64.0
 
5.01, 15.0, 0.03564596176147461, 400.0, 1200.0, 0, 0.0
 
5.02, 15.0, 0.030231952667236328, 1000.0, 1500.0, 0, 0.0
 
5.03, 15.0, 0.03302001953125, 1000.0, 1500.0, 0, 0.0
 
5.04, 15.0, 0.02730107307434082, 500.0, 1300.0, 0, 1064.0
 
5.05, 15.0, 0.02820420265197754, 700.0, 1300.0, 0, 0.0
 
5.06, 15.0, 0.027310848236083984, 700.0, 1200.0, 0, 0.0
 
5.08, 15.0, 0.028687715530395508, 500.0, 1300.0, 0, 64.0
 
5.09, 15.0, 0.02668619155883789, 900.0, 1400.0, 0, 0.0
 
5.10, 15.0, 0.028249025344848633, 500.0, 1500.0, 0, 0.0
 
5.11, 15.0, 0.027273893356323242, 700.0, 1200.0, 0, 0.0
 
5.12, 15.0, 0.028105974197387695, 600.0, 1400.0, 0, 64.0
 
5.14, 15.0, 0.031347036361694336, 700.0, 1200.0, 0, 0.0
 
5.15, 15.0, 0.027173757553100586, 600.0, 1200.0, 0, 64.0
 
5.16, 15.0, 0.027933835983276367, 900.0, 1400.0, 0, 1064.0
 
5.17, 15.0, 0.028328895568847656, 300.0, 900.0, 0, 64.0
 
5.18, 15.0, 0.026972055435180664, 700.0, 1300.0, 0, 0.0
 
5.19, 15.0, 0.030688762664794922, 600.0, 1300.0, 0, 1064.0
 
5.21, 15.0, 0.02932906150817871, 700.0, 1300.0, 0, 0.0
 
5.22, 15.0, 0.02913808822631836, 800.0, 1300.0, 0, 0.0
 
5.23, 15.0, 0.026129961013793945, 400.0, 1300.0, 0, 1000.0
 
5.24, 15.0, 0.02529621124267578, 1000.0, 1200.0, 0, 64.0
 
5.25, 15.0, 0.02413201332092285, 500.0, 1500.0, 0, 0.0
 
5.26, 15.0, 0.0256650447845459, 700.0, 1200.0, 0, 1064.0
 
5.28, 15.0, 0.032362937927246094, 500.0, 1100.0, 0, 0.0
 
5.29, 15.0, 0.028204917907714844, 600.0, 1400.0, 0, 1000.0
 
5.30, 15.0, 0.02979421615600586, 800.0, 1200.0, 0, 0.0
 
5.31, 15.0, 0.030128955841064453, 400.0, 1100.0, 0, 1064.0
 
5.32, 15.0, 0.026815176010131836, 700.0, 1400.0, 0, 0.0
 
5.34, 15.0, 0.029758930206298828, 500.0, 1200.0, 0, 1128.0
 
5.35, 15.0, 0.03107285499572754, 800.0, 1400.0, 0, 0.0
 
5.36, 15.0, 0.029074907302856445, 700.0, 1400.0, 0, 0.0
 
5.37, 15.0, 0.027451753616333008, 500.0, 1200.0, 0, 1064.0
 
5.38, 15.0, 0.030175209045410156, 600.0, 1000.0, 0, 64.0
 
5.40, 15.0, 0.027205228805541992, 700.0, 1400.0, 0, 0.0
 
5.41, 15.0, 0.026701927185058594, 700.0, 1300.0, 0, 0.0
 
5.42, 15.0, 0.02882099151611328, 500.0, 1000.0, 0, 0.0
 
5.43, 15.0, 0.03177022933959961, 600.0, 1500.0, 0, 64.0
 
5.44, 15.0, 0.031864166259765625, 700.0, 1100.0, 0, 64.0
 
5.46, 15.0, 0.02836298942565918, 600.0, 1500.0, 0, 1000.0
 
5.47, 15.0, 0.02915477752685547, 600.0, 1100.0, 0, 0.0
 
5.48, 15.0, 0.026829004287719727, 800.0, 1500.0, 0, 1064.0
 
5.49, 15.0, 0.029820919036865234, 700.0, 1400.0, 0, 0.0
 
5.50, 15.0, 0.025686979293823242, 500.0, 1000.0, 0, 128.0
 
5.51, 15.0, 0.028856992721557617, 600.0, 1400.0, 0, 0.0
 
5.53, 15.0, 0.02507185935974121, 800.0, 1200.0, 0, 1000.0
 
5.54, 15.0, 0.024187088012695312, 500.0, 1400.0, 0, 1128.0
 
5.55, 15.0, 0.02738666534423828, 800.0, 1300.0, 0, 64.0
 
5.56, 15.0, 0.02669215202331543, 400.0, 1100.0, 0, 1000.0
 
5.57, 15.0, 0.028631210327148438, 900.0, 1400.0, 0, 128.0
 
5.59, 15.0, 0.029884815216064453, 600.0, 1300.0, 0, 64.0
 
5.60, 15.0, 0.027373075485229492, 600.0, 1100.0, 0, 1064.0
 
5.61, 15.0, 0.025005817413330078, 700.0, 1400.0, 0, 0.0
 
5.62, 15.0, 0.026845932006835938, 600.0, 1300.0, 0, 128.0
 
5.63, 15.0, 0.02663707733154297, 700.0, 1400.0, 0, 0.0
 
5.64, 15.0, 0.025830984115600586, 700.0, 1400.0, 0, 1000.0
 
5.65, 15.0, 0.024872779846191406, 600.0, 1400.0, 0, 1000.0
 
5.67, 15.0, 0.024652957916259766, 700.0, 1400.0, 0, 64.0
 
5.68, 15.0, 0.028053998947143555, 700.0, 1400.0, 0, 1000.0
 
5.69, 15.0, 0.026206016540527344, 700.0, 1300.0, 0, 2000.0
 
5.70, 15.0, 0.027302026748657227, 600.0, 1300.0, 0, 1000.0
 
5.71, 15.0, 0.029797077178955078, 700.0, 1300.0, 0, 0.0
 
5.73, 15.0, 0.028609037399291992, 600.0, 1100.0, 0, 1064.0
 
5.74, 15.0, 0.029427766799926758, 600.0, 1300.0, 0, 0.0
 
5.75, 15.0, 0.029126882553100586, 600.0, 1400.0, 0, 64.0
 
5.76, 15.0, 0.02518320083618164, 800.0, 1400.0, 0, 64.0
 
5.77, 15.0, 0.025089025497436523, 600.0, 1100.0, 0, 1000.0
 
5.78, 15.0, 0.03061509132385254, 600.0, 1500.0, 0, 1064.0
 
5.80, 15.0, 0.027119159698486328, 800.0, 1100.0, 0, 0.0
 
5.81, 15.0, 0.027968883514404297, 500.0, 1200.0, 0, 1064.0
 
5.82, 15.0, 0.02659893035888672, 600.0, 1400.0, 0, 1064.0
 
5.83, 15.0, 0.0285947322845459, 700.0, 1300.0, 0, 64.0
 
5.84, 15.0, 0.02788090705871582, 500.0, 1200.0, 0, 0.0
 
5.86, 15.0, 0.027589082717895508, 900.0, 1300.0, 0, 0.0
 
5.87, 15.0, 0.027791976928710938, 500.0, 1400.0, 0, 0.0
 
5.88, 15.0, 0.03236794471740723, 700.0, 1300.0, 0, 64.0
 
5.89, 15.0, 0.026997089385986328, 400.0, 1000.0, 0, 2000.0
 
5.90, 15.0, 0.02790212631225586, 800.0, 1300.0, 0, 1192.0
 
5.91, 15.0, 0.030078411102294922, 600.0, 1500.0, 0, 2064.0
 
5.93, 15.0, 0.026500940322875977, 900.0, 1500.0, 0, 1000.0
 
5.94, 15.0, 0.03339099884033203, 400.0, 900.0, 0, 128.0
 
5.95, 15.0, 0.032968997955322266, 600.0, 1300.0, 0, 1128.0
 
5.96, 15.0, 0.03001880645751953, 800.0, 1300.0, 0, 0.0
 
5.98, 15.0, 0.02439284324645996, 300.0, 1000.0, 0, 0.0
 
5.99, 15.0, 0.033525705337524414, 700.0, 1100.0, 0, 1128.0
 
6.00, 15.0, 0.030380964279174805, 600.0, 1500.0, 0, 0.0
 
6.01, 15.0, 0.028384685516357422, 800.0, 1400.0, 0, 1064.0
 
6.02, 15.0, 0.02646493911743164, 500.0, 1100.0, 0, 64.0
 
6.03, 15.0, 0.030851125717163086, 400.0, 1100.0, 0, 0.0
 
6.05, 15.0, 0.026741981506347656, 700.0, 1200.0, 0, 64.0
 
6.06, 15.0, 0.027100086212158203, 600.0, 1200.0, 0, 1000.0
 
6.07, 15.0, 0.026192903518676758, 800.0, 1500.0, 0, 1192.0
 
6.08, 15.0, 0.027827739715576172, 600.0, 1400.0, 0, 64.0
 
6.09, 15.0, 0.0278170108795166, 300.0, 1000.0, 0, 1000.0
 
6.10, 15.0, 0.026704072952270508, 600.0, 1300.0, 0, 1064.0
 
6.12, 15.0, 0.03127908706665039, 500.0, 1400.0, 0, 0.0
 
6.13, 15.0, 0.02835988998413086, 500.0, 900.0, 0, 64.0
 
6.14, 15.0, 0.026619911193847656, 700.0, 1100.0, 0, 0.0
 
6.15, 15.0, 0.029395103454589844, 800.0, 1200.0, 0, 64.0
 
6.16, 15.0, 0.027303218841552734, 600.0, 1500.0, 0, 0.0
 
6.18, 15.0, 0.0289609432220459, 500.0, 1300.0, 0, 1000.0
 
6.19, 15.0, 0.028280973434448242, 800.0, 1400.0, 0, 2064.0
 
6.20, 15.0, 0.03249692916870117, 600.0, 1100.0, 0, 64.0
 
6.21, 15.0, 0.026974916458129883, 700.0, 1100.0, 0, 0.0
 
6.23, 15.0, 0.02771925926208496, 800.0, 1400.0, 0, 0.0
 
6.24, 15.0, 0.03114795684814453, 500.0, 1400.0, 0, 0.0
 
6.25, 15.0, 0.030247926712036133, 600.0, 1200.0, 0, 0.0
 
6.26, 15.0, 0.029043912887573242, 700.0, 1300.0, 0, 64.0
 
6.27, 15.0, 0.025014877319335938, 700.0, 1300.0, 0, 2000.0
 
6.28, 15.0, 0.02856922149658203, 600.0, 1000.0, 0, 0.0
 
6.30, 15.0, 0.02794194221496582, 400.0, 1300.0, 0, 0.0
 
6.31, 15.0, 0.028061866760253906, 900.0, 1500.0, 0, 1000.0
 
6.32, 15.0, 0.029234886169433594, 600.0, 1300.0, 0, 64.0
 
6.33, 15.0, 0.030061006546020508, 600.0, 1300.0, 0, 1000.0
 
6.35, 15.0, 0.03236103057861328, 700.0, 1300.0, 0, 0.0
 
6.36, 15.0, 0.02674412727355957, 700.0, 1300.0, 0, 64.0
 
6.37, 15.0, 0.032495975494384766, 600.0, 1100.0, 0, 1064.0
 
6.38, 15.0, 0.027258872985839844, 400.0, 1200.0, 0, 64.0
 
6.39, 15.0, 0.027997970581054688, 900.0, 1400.0, 0, 0.0
 
6.41, 15.0, 0.02820301055908203, 500.0, 1500.0, 0, 0.0
 
6.42, 15.0, 0.028287887573242188, 800.0, 1400.0, 0, 2064.0
 
6.43, 15.0, 0.03564596176147461, 500.0, 900.0, 0, 64.0
 
6.44, 15.0, 0.030158042907714844, 600.0, 1400.0, 0, 0.0
 
6.46, 15.0, 0.029219865798950195, 900.0, 1400.0, 0, 0.0
 
6.47, 15.0, 0.028738021850585938, 400.0, 1200.0, 0, 64.0
 
6.48, 15.0, 0.030564069747924805, 800.0, 1200.0, 0, 0.0
 
6.49, 15.0, 0.026249170303344727, 400.0, 1300.0, 0, 64.0
 
6.50, 15.0, 0.02605891227722168, 800.0, 1500.0, 0, 0.0
 
6.52, 15.0, 0.025523900985717773, 500.0, 1200.0, 0, 1000.0
 
6.53, 15.0, 0.025892972946166992, 700.0, 1200.0, 0, 2000.0
 
6.54, 15.0, 0.028594017028808594, 700.0, 1300.0, 0, 2000.0
 
6.55, 15.0, 0.024859905242919922, 500.0, 900.0, 0, 4000.0
 
6.56, 15.0, 0.031204938888549805, 900.0, 1500.0, 0, 0.0
 
6.57, 15.0, 0.03158092498779297, 400.0, 1200.0, 0, 0.0
 
6.58, 15.0, 0.027295827865600586, 800.0, 1200.0, 0, 128.0
 
6.60, 15.0, 0.0343780517578125, 400.0, 1400.0, 0, 0.0
 
6.61, 15.0, 0.03179812431335449, 800.0, 1200.0, 0, 64.0
 
6.62, 15.0, 0.03523516654968262, 700.0, 1300.0, 0, 0.0
 
6.63, 15.0, 0.026000022888183594, 400.0, 1300.0, 0, 3000.0
 
6.64, 15.0, 0.02836298942565918, 1000.0, 1100.0, 0, 0.0
 
6.66, 15.0, 0.03008103370666504, 300.0, 1300.0, 0, 1064.0
 
6.67, 15.0, 0.03163599967956543, 900.0, 1000.0, 0, 0.0
 
6.68, 15.0, 0.026797056198120117, 400.0, 1400.0, 0, 64.0
 
6.69, 15.0, 0.02537703514099121, 900.0, 1300.0, 0, 3064.0
 
6.70, 15.0, 0.027076244354248047, 600.0, 1200.0, 0, 0.0
 
6.71, 15.0, 0.02685403823852539, 500.0, 1400.0, 0, 0.0
 
6.73, 15.0, 0.031222105026245117, 500.0, 1400.0, 0, 256.0
 
6.74, 15.0, 0.029816150665283203, 800.0, 900.0, 0, 64.0
 
6.75, 15.0, 0.02754688262939453, 200.0, 1400.0, 0, 1000.0
 
6.76, 15.0, 0.0286710262298584, 1100.0, 1400.0, 0, 64.0
 
6.77, 15.0, 0.029009103775024414, 600.0, 1200.0, 0, 2064.0
 
6.78, 15.0, 0.026493310928344727, 700.0, 1100.0, 0, 0.0
 
6.80, 15.0, 0.027376890182495117, 400.0, 1100.0, 0, 0.0
 
6.81, 15.0, 0.02854013442993164, 400.0, 1500.0, 0, 1128.0
 
6.82, 15.0, 0.028475046157836914, 1100.0, 1400.0, 0, 0.0
 
6.83, 15.0, 0.03084397315979004, 200.0, 1100.0, 0, 0.0
 
6.85, 15.0, 0.030002832412719727, 1000.0, 1400.0, 0, 0.0
 
6.86, 15.0, 0.029725313186645508, 800.0, 1500.0, 0, 3064.0
 
6.87, 15.0, 0.03175187110900879, 600.0, 1100.0, 0, 0.0
 
6.88, 15.0, 0.02760601043701172, 500.0, 1100.0, 0, 3000.0
 
6.89, 15.0, 0.02768993377685547, 500.0, 1000.0, 0, 0.0
 
6.91, 15.0, 0.03290605545043945, 200.0, 1400.0, 0, 0.0
 
6.92, 15.0, 0.02748417854309082, 900.0, 1300.0, 0, 1064.0
 
6.93, 15.0, 0.03236818313598633, 500.0, 1200.0, 0, 0.0
 
6.94, 15.0, 0.029540300369262695, 800.0, 1400.0, 0, 1000.0
 
6.95, 15.0, 0.03409099578857422, 600.0, 1000.0, 0, 0.0
 
6.97, 15.0, 0.028719186782836914, 200.0, 1000.0, 0, 0.0
 
6.98, 15.0, 0.027467012405395508, 1200.0, 1300.0, 0, 2000.0
 
6.99, 15.0, 0.03299212455749512, 200.0, 1200.0, 0, 0.0
 
7.00, 15.0, 0.03081226348876953, 800.0, 1400.0, 0, 1000.0
 
7.01, 15.0, 0.031323909759521484, 700.0, 1200.0, 0, 0.0
 
7.02, 15.0, 0.0294339656829834, 500.0, 1200.0, 0, 1000.0
 
7.04, 15.0, 0.028814077377319336, 1000.0, 1300.0, 0, 2192.0
 
7.05, 15.0, 0.03850293159484863, 100.0, 1400.0, 0, 0.0
 
7.06, 15.0, 0.0319521427154541, 900.0, 1100.0, 0, 0.0
 
7.07, 15.0, 0.027405977249145508, 500.0, 1100.0, 0, 0.0
 
7.08, 15.0, 0.028682947158813477, 500.0, 1500.0, 0, 3000.0
 
7.10, 15.0, 0.030256032943725586, 900.0, 1300.0, 0, 64.0
 
7.11, 15.0, 0.029402971267700195, 600.0, 1100.0, 0, 0.0
 
7.12, 15.0, 0.029102802276611328, 300.0, 1200.0, 0, 1000.0
 
7.13, 15.0, 0.0293729305267334, 1100.0, 1400.0, 0, 0.0
 
7.14, 15.0, 0.02581930160522461, 1000.0, 1300.0, 0, 2000.0
 
7.15, 15.0, 0.02833104133605957, 500.0, 1300.0, 0, 0.0
 
7.17, 15.0, 0.028174877166748047, 500.0, 1300.0, 0, 2000.0
 
7.18, 15.0, 0.028489112854003906, 700.0, 1200.0, 0, 1064.0
 
7.19, 15.0, 0.027615785598754883, 700.0, 1200.0, 0, 1000.0
 
7.20, 15.0, 0.029329776763916016, 1000.0, 1200.0, 0, 1064.0
 
7.21, 15.0, 0.026808977127075195, 200.0, 1200.0, 0, 0.0
 
7.23, 15.0, 0.02624201774597168, 200.0, 1200.0, 0, 0.0
 
7.24, 15.0, 0.02782297134399414, 600.0, 1300.0, 0, 64.0
 
7.25, 15.0, 0.0311429500579834, 600.0, 1500.0, 0, 1000.0
 
7.26, 15.0, 0.03064703941345215, 700.0, 1500.0, 0, 64.0
 
7.27, 15.0, 0.02699899673461914, 400.0, 1200.0, 0, 0.0
 
7.29, 15.0, 0.02898716926574707, 400.0, 1300.0, 0, 0.0
 
7.30, 15.0, 0.03351187705993652, 1000.0, 1200.0, 0, 0.0
 
7.31, 15.0, 0.028581857681274414, 300.0, 1400.0, 0, 3000.0
 
7.32, 15.0, 0.029601097106933594, 300.0, 1400.0, 0, 128.0
 
7.33, 15.0, 0.03165602684020996, 300.0, 1100.0, 0, 64.0
 
7.35, 15.0, 0.032718658447265625, 300.0, 1000.0, 0, 1128.0
 
7.36, 15.0, 0.03740215301513672, 1100.0, 1400.0, 0, 128.0
 
7.37, 15.0, 0.031625986099243164, 300.0, 1300.0, 0, 2000.0
 
7.38, 15.0, 0.028513193130493164, 1000.0, 1300.0, 0, 0.0
 
7.39, 15.0, 0.02460503578186035, 300.0, 1100.0, 0, 5192.0
 
7.40, 15.0, 0.03395819664001465, 700.0, 1300.0, 0, 0.0
 
7.42, 15.0, 0.03438401222229004, 600.0, 800.0, 0, 64.0
 
7.43, 15.0, 0.036158084869384766, 200.0, 1200.0, 0, 2064.0
 
7.44, 15.0, 0.03035426139831543, 1000.0, 1400.0, 0, 3064.0
 
7.45, 15.0, 0.03565096855163574, 500.0, 800.0, 0, 1320.0
 
7.47, 15.0, 0.03916740417480469, 100.0, 700.0, 0, 1192.0
 
7.48, 15.0, 0.04083395004272461, 400.0, 900.0, 0, 6000.0
 
7.49, 15.0, 0.045217037200927734, 800.0, 900.0, 0, 4256.0
 
7.50, 15.0, 0.045217037200927734, 300.0, 800.0, 0, 4448.0
 
7.51, 15.0, 0.045217037200927734, 0.0, 100.0, 0, 0.0
 
7.53, 15.0, 0.05518698692321777, 1000.0, 1400.0, 0, 5000.0
 
7.54, 15.0, 0.046543121337890625, 500.0, 900.0, 0, 3256.0
 
7.55, 15.0, 0.046543121337890625, 0.0, 800.0, 0, 0.0
 
7.56, 15.0, 0.03827810287475586, 1000.0, 1300.0, 0, 7000.0
 
7.57, 15.0, 0.03596186637878418, 1000.0, 700.0, 0, 2128.0
 
7.58, 15.0, 0.03596186637878418, 0.0, 1100.0, 0, 128.0
 
7.59, 15.0, 0.03269791603088379, 0.0, 1100.0, 0, 1000.0
 
7.61, 15.0, 0.034815311431884766, 900.0, 1100.0, 0, 320.0
 
7.62, 15.0, 0.03166794776916504, 200.0, 1300.0, 0, 0.0
 
7.63, 15.0, 0.031167030334472656, 1000.0, 900.0, 0, 0.0
 
7.64, 15.0, 0.027338027954101562, 1000.0, 1300.0, 0, 1000.0
 
7.65, 15.0, 0.026939868927001953, 500.0, 1300.0, 0, 0.0
 
7.67, 15.0, 0.027772903442382812, 800.0, 1400.0, 0, 0.0
 
7.68, 15.0, 0.026638031005859375, 500.0, 1400.0, 0, 1000.0
 
7.69, 15.0, 0.03012371063232422, 1000.0, 1300.0, 0, 1256.0
 
7.70, 15.0, 0.03444504737854004, 1000.0, 1000.0, 0, 0.0
 
7.72, 15.0, 0.030411720275878906, 100.0, 1500.0, 0, 1000.0
 
7.73, 15.0, 0.03805088996887207, 1100.0, 1100.0, 0, 0.0
 
7.74, 15.0, 0.03157496452331543, 400.0, 1100.0, 0, 0.0
 
7.75, 15.0, 0.025357961654663086, 700.0, 1300.0, 0, 0.0
 
7.76, 15.0, 0.029325246810913086, 700.0, 1500.0, 0, 1000.0
 
7.77, 15.0, 0.028212785720825195, 900.0, 1200.0, 0, 2064.0
 
7.79, 15.0, 0.026731014251708984, 300.0, 1200.0, 0, 64.0
 
7.80, 15.0, 0.03069901466369629, 800.0, 1400.0, 0, 1128.0
 
7.81, 15.0, 0.03512430191040039, 500.0, 1100.0, 0, 0.0
 
7.83, 15.0, 0.030513763427734375, 600.0, 1200.0, 0, 2064.0
 
7.84, 15.0, 0.029068946838378906, 800.0, 1200.0, 0, 128.0
 
7.85, 15.0, 0.031964778900146484, 300.0, 1100.0, 0, 0.0
 
7.86, 15.0, 0.030916213989257812, 700.0, 1100.0, 0, 64.0
 
7.87, 15.0, 0.029752016067504883, 600.0, 1300.0, 0, 0.0
 
7.89, 15.0, 0.029095888137817383, 600.0, 1400.0, 0, 64.0
 
7.90, 15.0, 0.03290891647338867, 800.0, 1000.0, 0, 0.0
 
7.91, 15.0, 0.030727863311767578, 300.0, 1300.0, 0, 2064.0
 
7.92, 15.0, 0.027019023895263672, 900.0, 1300.0, 0, 1064.0
 
7.93, 15.0, 0.02982020378112793, 400.0, 1100.0, 0, 0.0
 
7.95, 15.0, 0.03129291534423828, 800.0, 1400.0, 0, 128.0
 
7.96, 15.0, 0.034874916076660156, 600.0, 1000.0, 0, 0.0
 
7.97, 15.0, 0.028066158294677734, 400.0, 1400.0, 0, 1000.0
 
7.98, 15.0, 0.02849411964416504, 700.0, 1000.0, 0, 0.0
 
7.99, 15.0, 0.027456998825073242, 600.0, 1400.0, 0, 0.0
 
8.00, 15.0, 0.028045177459716797, 900.0, 1500.0, 0, 2000.0
 
8.02, 15.0, 0.0263519287109375, 400.0, 1100.0, 0, 1000.0
 
8.03, 15.0, 0.03017878532409668, 900.0, 1500.0, 0, 128.0
 
8.04, 15.0, 0.03394484519958496, 500.0, 1100.0, 0, 64.0
 
8.05, 15.0, 0.029057979583740234, 600.0, 1300.0, 0, 64.0
 
8.06, 15.0, 0.02660989761352539, 900.0, 1300.0, 0, 0.0
 
8.08, 15.0, 0.031854867935180664, 500.0, 1300.0, 0, 1000.0
 
8.09, 15.0, 0.0262601375579834, 800.0, 1400.0, 0, 0.0
 
8.10, 15.0, 0.027255773544311523, 400.0, 1300.0, 0, 64.0
 
8.11, 15.0, 0.030555248260498047, 1000.0, 1300.0, 0, 64.0
 
8.12, 15.0, 0.025395870208740234, 400.0, 1400.0, 0, 1064.0
 
8.14, 15.0, 0.029269933700561523, 1000.0, 1400.0, 0, 1000.0
 
8.15, 15.0, 0.030550003051757812, 500.0, 1100.0, 0, 128.0
 
8.16, 15.0, 0.02818894386291504, 700.0, 1200.0, 0, 0.0
 
8.17, 15.0, 0.030251741409301758, 700.0, 1500.0, 0, 0.0
 
8.18, 15.0, 0.028458595275878906, 500.0, 1400.0, 0, 1000.0
 
8.20, 15.0, 0.02709197998046875, 800.0, 1300.0, 0, 0.0
 
